Tract ID,County,Estimate!!Total,Year
305,San Francisco,3778,2023
306,San Francisco,2356,2023
307,San Francisco,6600,2023
308,San Francisco,5769,2023
309,San Francisco,6425,2023
310,San Francisco,4336,2023
311,San Francisco,6276,2023
312.01,San Francisco,5906,2023
312.02,San Francisco,2919,2023
313.01,San Francisco,3847,2023
313.02,San Francisco,4727,2023
314.01,San Francisco,2700,2023
314.02,San Francisco,4671,2023
326.01,San Francisco,4511,2023
326.02,San Francisco,4105,2023
327,San Francisco,6729,2023
328.01,San Francisco,3946,2023
328.02,San Francisco,4185,2023
329.01,San Francisco,5071,2023
329.02,San Francisco,3797,2023
330.01,San Francisco,3858,2023
330.02,San Francisco,3940,2023
331,San Francisco,3866,2023
332.01,San Francisco,3535,2023
332.03,San Francisco,3339,2023
332.04,San Francisco,3327,2023
351.01,San Francisco,3848,2023
351.02,San Francisco,3828,2023
352.01,San Francisco,5136,2023
352.02,San Francisco,4559,2023
353,San Francisco,6922,2023
354,San Francisco,7154,2023
401,San Francisco,4277,2023
402,San Francisco,4903,2023
426.01,San Francisco,3999,2023
426.02,San Francisco,3060,2023
427,San Francisco,5365,2023
428,San Francisco,2419,2023
451,San Francisco,4664,2023
452.01,San Francisco,3113,2023
452.02,San Francisco,3304,2023
476,San Francisco,5208,2023
477.01,San Francisco,4742,2023
477.02,San Francisco,3441,2023
478.01,San Francisco,4227,2023
478.02,San Francisco,3897,2023
479.02,San Francisco,3327,2023
479.03,San Francisco,3608,2023
479.04,San Francisco,3175,2023
601,San Francisco,3808,2023
604,San Francisco,1818,2023
605.02,San Francisco,3087,2023
607.01,San Francisco,8415,2023
607.02,San Francisco,2359,2023
607.03,San Francisco,5936,2023
610,San Francisco,4558,2023
611.01,San Francisco,1814,2023
611.02,San Francisco,2017,2023
612,San Francisco,4163,2023
614.01,San Francisco,2900,2023
614.02,San Francisco,2354,2023
615.01,San Francisco,1807,2023
615.02,San Francisco,2195,2023
615.03,San Francisco,3612,2023
615.04,San Francisco,2133,2023
615.05,San Francisco,1162,2023
615.06,San Francisco,4918,2023
615.07,San Francisco,1550,2023
615.08,San Francisco,2018,2023
9802,San Francisco,179,2023
9803,San Francisco,49,2023
9804.01,San Francisco,0,2023
9805.01,San Francisco,155,2023
9806,San Francisco,1290,2023
9809,San Francisco,322,2023
9901,San Francisco,0,2023
9902,San Francisco,0,2023
6001,San Mateo,5070,2023
6002,San Mateo,4155,2023
6003,San Mateo,4070,2023
6004.01,San Mateo,3391,2023
6004.02,San Mateo,4615,2023
6005.01,San Mateo,3709,2023
6005.02,San Mateo,4228,2023
6006,San Mateo,4863,2023
6007.01,San Mateo,3287,2023
6007.02,San Mateo,2778,2023
6008,San Mateo,7861,2023
6009,San Mateo,3994,2023
6010,San Mateo,7415,2023
6011,San Mateo,6197,2023
6012,San Mateo,6706,2023
6013.01,San Mateo,4004,2023
6013.02,San Mateo,4581,2023
6014,San Mateo,7102,2023
6015.01,San Mateo,4917,2023
6015.02,San Mateo,4995,2023
6016.01,San Mateo,2742,2023
6016.03,San Mateo,6487,2023
6016.04,San Mateo,2431,2023
6016.05,San Mateo,6016,2023
6017,San Mateo,4513,2023
6018,San Mateo,5969,2023
6019.01,San Mateo,3988,2023
6019.02,San Mateo,5467,2023
6020.01,San Mateo,3825,2023
6020.02,San Mateo,3928,2023
6021,San Mateo,3368,2023
6022.01,San Mateo,4800,2023
6022.02,San Mateo,3284,2023
6023,San Mateo,4294,2023
6024,San Mateo,7522,2023
6025,San Mateo,5179,2023
6026.01,San Mateo,4125,2023
6026.02,San Mateo,4268,2023
6027,San Mateo,5866,2023
6028,San Mateo,4828,2023
6029,San Mateo,3814,2023
6030,San Mateo,4506,2023
6031,San Mateo,3357,2023
6032,San Mateo,3292,2023
6033,San Mateo,6408,2023
6034,San Mateo,5469,2023
6037,San Mateo,5706,2023
6038.01,San Mateo,2057,2023
6038.02,San Mateo,5619,2023
6039,San Mateo,5494,2023
6040,San Mateo,3286,2023
6041.02,San Mateo,3091,2023
6041.03,San Mateo,4268,2023
6041.04,San Mateo,3621,2023
6042,San Mateo,3761,2023
6044,San Mateo,5289,2023
6045,San Mateo,3515,2023
6046,San Mateo,2585,2023
6047,San Mateo,2891,2023
6048,San Mateo,5165,2023
6049,San Mateo,3144,2023
6050,San Mateo,8159,2023
6051,San Mateo,2955,2023
6052,San Mateo,3653,2023
6053,San Mateo,5059,2023
6054,San Mateo,6420,2023
6055.01,San Mateo,2947,2023
6055.02,San Mateo,2444,2023
6056,San Mateo,6148,2023
6057,San Mateo,5009,2023
6058,San Mateo,2559,2023
6059.01,San Mateo,2695,2023
6059.02,San Mateo,3437,2023
6060,San Mateo,5299,2023
6061,San Mateo,4922,2023
6062.01,San Mateo,4228,2023
6062.02,San Mateo,3572,2023
6063,San Mateo,3794,2023
6064,San Mateo,4693,2023
6065,San Mateo,3313,2023
6066,San Mateo,3682,2023
6067,San Mateo,2444,2023
6068,San Mateo,3610,2023
6069,San Mateo,2607,2023
6070,San Mateo,3377,2023
6071,San Mateo,2797,2023
6072,San Mateo,4629,2023
6073,San Mateo,3939,2023
6074,San Mateo,4749,2023
6075,San Mateo,6298,2023
6076,San Mateo,4352,2023
6077.01,San Mateo,4472,2023
6077.02,San Mateo,3038,2023
6078,San Mateo,3564,2023
6079,San Mateo,2986,2023
6080.01,San Mateo,3539,2023
6080.02,San Mateo,3539,2023
6080.13,San Mateo,3778,2023
6080.23,San Mateo,2288,2023
6080.24,San Mateo,3227,2023
6080.25,San Mateo,6235,2023
6081,San Mateo,3364,2023
6082,San Mateo,3760,2023
6083,San Mateo,3234,2023
6084,San Mateo,4938,2023
6085.01,San Mateo,5038,2023
6085.02,San Mateo,2539,2023
6086,San Mateo,4666,2023
6087,San Mateo,7101,2023
6088,San Mateo,6050,2023
6089,San Mateo,7181,2023
6090,San Mateo,2786,2023
6091,San Mateo,1570,2023
6092.01,San Mateo,3494,2023
6092.02,San Mateo,5030,2023
6093,San Mateo,3423,2023
6094,San Mateo,3414,2023
6095,San Mateo,4971,2023
6096.01,San Mateo,3609,2023
6096.02,San Mateo,1750,2023
6096.03,San Mateo,4580,2023
6097,San Mateo,4596,2023
6098,San Mateo,4504,2023
6099,San Mateo,2971,2023
6100,San Mateo,4673,2023
6101,San Mateo,2543,2023
6102.01,San Mateo,5433,2023
6102.02,San Mateo,4971,2023
6102.03,San Mateo,2815,2023
6103.02,San Mateo,4698,2023
6103.03,San Mateo,7125,2023
6103.04,San Mateo,4495,2023
6104,San Mateo,5768,2023
6105,San Mateo,4485,2023
6106.01,San Mateo,6133,2023
6106.02,San Mateo,2709,2023
6107,San Mateo,6064,2023
6108,San Mateo,4435,2023
6109.01,San Mateo,2962,2023
6109.02,San Mateo,2839,2023
6110,San Mateo,6723,2023
6111,San Mateo,6415,2023
6112,San Mateo,2750,2023
6113,San Mateo,4849,2023
6114,San Mateo,4198,2023
6115,San Mateo,2823,2023
6116,San Mateo,2304,2023
6117,San Mateo,6229,2023
6118,San Mateo,4969,2023
6119.01,San Mateo,4152,2023
6119.02,San Mateo,7251,2023
6120.01,San Mateo,4059,2023
6120.02,San Mateo,3354,2023
6121.01,San Mateo,3530,2023
6121.02,San Mateo,2878,2023
6125,San Mateo,4397,2023
6126,San Mateo,4446,2023
6127,San Mateo,2042,2023
6128,San Mateo,3104,2023
6129,San Mateo,4407,2023
6130,San Mateo,3108,2023
6132,San Mateo,6629,2023
6133,San Mateo,2750,2023
6134,San Mateo,2947,2023
6135.01,San Mateo,4385,2023
6135.02,San Mateo,5880,2023
6136,San Mateo,5913,2023
6137.01,San Mateo,3669,2023
6137.02,San Mateo,4419,2023
6138,San Mateo,4154,2023
6139,San Mateo,6045,2023
6140,San Mateo,5972,2023
9843,San Mateo,0,2023
9901,San Mateo,0,2023
5001,Santa Clara,7558,2023
5002,Santa Clara,5323,2023
5003,Santa Clara,4104,2023
5004,Santa Clara,2651,2023
5005,Santa Clara,5661,2023
5006,Santa Clara,5834,2023
5008,Santa Clara,4464,2023
5009.01,Santa Clara,4216,2023
5009.02,Santa Clara,4864,2023
5010,Santa Clara,5102,2023
5011.01,Santa Clara,3997,2023
5011.02,Santa Clara,4147,2023
5012,Santa Clara,4490,2023
5013,Santa Clara,4076,2023
5014.01,Santa Clara,2797,2023
5014.02,Santa Clara,2716,2023
5015.01,Santa Clara,4015,2023
5015.02,Santa Clara,4134,2023
5016.01,Santa Clara,3701,2023
5016.02,Santa Clara,2966,2023
5017,Santa Clara,4507,2023
5018,Santa Clara,4836,2023
5019.01,Santa Clara,3009,2023
5019.02,Santa Clara,3693,2023
5020.01,Santa Clara,5134,2023
5020.02,Santa Clara,5430,2023
5021.01,Santa Clara,4963,2023
5021.03,Santa Clara,4205,2023
5021.04,Santa Clara,2520,2023
5022.02,Santa Clara,2996,2023
5022.03,Santa Clara,3921,2023
5022.04,Santa Clara,3000,2023
5023.01,Santa Clara,3023,2023
5023.02,Santa Clara,3417,2023
5024,Santa Clara,7189,2023
5025,Santa Clara,6600,2023
5026.01,Santa Clara,3103,2023
5026.03,Santa Clara,2882,2023
5026.04,Santa Clara,4072,2023
5027.01,Santa Clara,5670,2023
5027.03,Santa Clara,4216,2023
5027.04,Santa Clara,4352,2023
5028,Santa Clara,4417,2023
5029.01,Santa Clara,6199,2023
5029.02,Santa Clara,9118,2023
5029.03,Santa Clara,5341,2023
5029.06,Santa Clara,4698,2023
5029.07,Santa Clara,3811,2023
5029.08,Santa Clara,6411,2023
5029.09,Santa Clara,4855,2023
5029.10,Santa Clara,3638,2023
5030.01,Santa Clara,4309,2023
5030.02,Santa Clara,3669,2023
5030.03,Santa Clara,5071,2023
5031.05,Santa Clara,2028,2023
5031.10,Santa Clara,3915,2023
5031.11,Santa Clara,5211,2023
5031.12,Santa Clara,4069,2023
5031.13,Santa Clara,4340,2023
5031.16,Santa Clara,6597,2023
5031.17,Santa Clara,2770,2023
5031.18,Santa Clara,4745,2023
5031.21,Santa Clara,4837,2023
5031.22,Santa Clara,3349,2023
5031.23,Santa Clara,3935,2023
5031.24,Santa Clara,5592,2023
5031.25,Santa Clara,3824,2023
5031.26,Santa Clara,4100,2023
5031.27,Santa Clara,5058,2023
5032.07,Santa Clara,3467,2023
5032.08,Santa Clara,2981,2023
5032.10,Santa Clara,4131,2023
5032.11,Santa Clara,4341,2023
5032.12,Santa Clara,4074,2023
5032.13,Santa Clara,5162,2023
5032.17,Santa Clara,4000,2023
5032.18,Santa Clara,4587,2023
5032.19,Santa Clara,2783,2023
5032.20,Santa Clara,4678,2023
5032.21,Santa Clara,2611,2023
5032.22,Santa Clara,5706,2023
5033.04,Santa Clara,6735,2023
5033.05,Santa Clara,5759,2023
5033.06,Santa Clara,4005,2023
5033.12,Santa Clara,3508,2023
5033.13,Santa Clara,4643,2023
5033.15,Santa Clara,8188,2023
5033.21,Santa Clara,4440,2023
5033.22,Santa Clara,4612,2023
5033.23,Santa Clara,3711,2023
5033.24,Santa Clara,3228,2023
5033.25,Santa Clara,4365,2023
5033.26,Santa Clara,7028,2023
5033.27,Santa Clara,4410,2023
5033.29,Santa Clara,3370,2023
5033.30,Santa Clara,6885,2023
5033.31,Santa Clara,3553,2023
5033.32,Santa Clara,5641,2023
5033.33,Santa Clara,4507,2023
5033.36,Santa Clara,2930,2023
5033.37,Santa Clara,4204,2023
5033.38,Santa Clara,4100,2023
5033.39,Santa Clara,3938,2023
5034.01,Santa Clara,4203,2023
5034.02,Santa Clara,4594,2023
5035.04,Santa Clara,5550,2023
5035.06,Santa Clara,6736,2023
5035.07,Santa Clara,2385,2023
5035.08,Santa Clara,5920,2023
5035.09,Santa Clara,4207,2023
5035.10,Santa Clara,4409,2023
5035.11,Santa Clara,3391,2023
5036.01,Santa Clara,3609,2023
5036.02,Santa Clara,5018,2023
5037.03,Santa Clara,3727,2023
5037.07,Santa Clara,5088,2023
5037.08,Santa Clara,2442,2023
5037.09,Santa Clara,5849,2023
5037.10,Santa Clara,3358,2023
5037.11,Santa Clara,4423,2023
5037.12,Santa Clara,4015,2023
5037.13,Santa Clara,3197,2023
5038.02,Santa Clara,7718,2023
5038.03,Santa Clara,5261,2023
5038.04,Santa Clara,5618,2023
5039.02,Santa Clara,6441,2023
5039.03,Santa Clara,2961,2023
5040.01,Santa Clara,5106,2023
5040.02,Santa Clara,6358,2023
5041.01,Santa Clara,4166,2023
5041.02,Santa Clara,5399,2023
5042.01,Santa Clara,6476,2023
5042.02,Santa Clara,4286,2023
5043.07,Santa Clara,5775,2023
5043.08,Santa Clara,4726,2023
5043.11,Santa Clara,7944,2023
5043.14,Santa Clara,4483,2023
5043.15,Santa Clara,6396,2023
5043.16,Santa Clara,5526,2023
5043.17,Santa Clara,3536,2023
5043.18,Santa Clara,7161,2023
5043.19,Santa Clara,6319,2023
5043.20,Santa Clara,2946,2023
5043.21,Santa Clara,5459,2023
5043.22,Santa Clara,5649,2023
5043.23,Santa Clara,5690,2023
5044.10,Santa Clara,4055,2023
5044.11,Santa Clara,5446,2023
5044.12,Santa Clara,5052,2023
5044.13,Santa Clara,2039,2023
5044.14,Santa Clara,5314,2023
5044.15,Santa Clara,4690,2023
5044.16,Santa Clara,3883,2023
5044.18,Santa Clara,3877,2023
5044.21,Santa Clara,5459,2023
5044.22,Santa Clara,3117,2023
5044.23,Santa Clara,2150,2023
5044.24,Santa Clara,5185,2023
5045.05,Santa Clara,10763,2023
5045.06,Santa Clara,6858,2023
5045.07,Santa Clara,6336,2023
5045.08,Santa Clara,4059,2023
5045.09,Santa Clara,4905,2023
5045.10,Santa Clara,4042,2023
5046.01,Santa Clara,1185,2023
5046.02,Santa Clara,1639,2023
5047,Santa Clara,707,2023
5048.02,Santa Clara,4859,2023
5048.05,Santa Clara,7647,2023
5048.06,Santa Clara,2748,2023
5048.07,Santa Clara,5856,2023
5048.08,Santa Clara,2104,2023
5049.02,Santa Clara,4444,2023
5049.03,Santa Clara,5404,2023
5050.06,Santa Clara,11354,2023
5050.07,Santa Clara,4191,2023
5050.10,Santa Clara,4558,2023
5050.11,Santa Clara,4917,2023
5050.12,Santa Clara,2549,2023
5050.13,Santa Clara,5573,2023
5050.14,Santa Clara,6342,2023
5050.15,Santa Clara,5134,2023
5051,Santa Clara,3920,2023
5052.02,Santa Clara,8473,2023
5052.03,Santa Clara,5557,2023
5053.01,Santa Clara,5118,2023
5053.02,Santa Clara,4796,2023
5053.03,Santa Clara,5699,2023
5053.04,Santa Clara,3746,2023
5053.05,Santa Clara,5531,2023
5054.01,Santa Clara,6681,2023
5054.02,Santa Clara,2942,2023
5054.03,Santa Clara,8568,2023
5055,Santa Clara,4621,2023
5056,Santa Clara,4666,2023
5057,Santa Clara,5368,2023
5058,Santa Clara,3851,2023
5059.01,Santa Clara,4028,2023
5059.02,Santa Clara,3950,2023
5060,Santa Clara,4905,2023
5061.01,Santa Clara,4707,2023
5061.02,Santa Clara,4502,2023
5061.03,Santa Clara,5217,2023
5062.02,Santa Clara,8346,2023
5062.03,Santa Clara,6256,2023
5062.04,Santa Clara,5746,2023
5063.01,Santa Clara,4717,2023
5063.02,Santa Clara,6352,2023
5063.04,Santa Clara,6034,2023
5063.05,Santa Clara,5615,2023
5064.01,Santa Clara,4945,2023
5064.02,Santa Clara,5242,2023
5065.02,Santa Clara,4897,2023
5065.03,Santa Clara,6477,2023
5065.04,Santa Clara,2665,2023
5065.05,Santa Clara,4360,2023
5066.01,Santa Clara,4081,2023
5066.03,Santa Clara,4336,2023
5066.04,Santa Clara,6966,2023
5066.05,Santa Clara,4277,2023
5066.06,Santa Clara,4900,2023
5067.01,Santa Clara,4400,2023
5067.02,Santa Clara,5698,2023
5067.03,Santa Clara,3915,2023
5068.01,Santa Clara,6233,2023
5068.02,Santa Clara,5705,2023
5068.03,Santa Clara,7027,2023
5068.04,Santa Clara,4403,2023
5069,Santa Clara,8156,2023
5070.02,Santa Clara,3417,2023
5070.03,Santa Clara,3047,2023
5070.04,Santa Clara,3711,2023
5071,Santa Clara,3006,2023
5072.03,Santa Clara,3239,2023
5072.05,Santa Clara,4571,2023
5072.06,Santa Clara,2690,2023
5073.01,Santa Clara,6588,2023
5073.02,Santa Clara,2552,2023
5074.01,Santa Clara,5712,2023
5074.02,Santa Clara,3961,2023
5075,Santa Clara,5814,2023
5076,Santa Clara,6134,2023
5077.01,Santa Clara,3464,2023
5077.02,Santa Clara,6500,2023
5077.04,Santa Clara,3431,2023
5077.05,Santa Clara,3913,2023
5078.05,Santa Clara,5010,2023
5078.06,Santa Clara,5840,2023
5078.07,Santa Clara,3197,2023
5078.08,Santa Clara,5786,2023
5079.03,Santa Clara,5159,2023
5079.04,Santa Clara,3050,2023
5079.05,Santa Clara,6368,2023
5079.06,Santa Clara,4443,2023
5080.03,Santa Clara,2224,2023
5080.04,Santa Clara,5987,2023
5080.05,Santa Clara,3630,2023
5080.06,Santa Clara,3993,2023
5081.01,Santa Clara,6712,2023
5081.02,Santa Clara,3491,2023
5082.03,Santa Clara,5590,2023
5082.04,Santa Clara,4839,2023
5082.05,Santa Clara,3840,2023
5082.06,Santa Clara,3940,2023
5083.01,Santa Clara,4537,2023
5083.03,Santa Clara,2663,2023
5083.05,Santa Clara,5531,2023
5083.06,Santa Clara,3038,2023
5084.01,Santa Clara,8281,2023
5084.03,Santa Clara,3315,2023
5084.04,Santa Clara,6374,2023
5085.03,Santa Clara,6058,2023
5085.05,Santa Clara,4893,2023
5085.07,Santa Clara,3336,2023
5085.08,Santa Clara,5871,2023
5085.09,Santa Clara,4110,2023
5085.10,Santa Clara,3239,2023
5086.01,Santa Clara,3860,2023
5086.02,Santa Clara,5764,2023
5087.05,Santa Clara,4422,2023
5087.06,Santa Clara,4239,2023
5087.07,Santa Clara,3826,2023
5087.08,Santa Clara,5781,2023
5088,Santa Clara,3590,2023
5089,Santa Clara,4685,2023
5090.01,Santa Clara,2809,2023
5090.02,Santa Clara,4033,2023
5091.02,Santa Clara,4565,2023
5091.06,Santa Clara,4100,2023
5091.07,Santa Clara,5071,2023
5091.08,Santa Clara,4468,2023
5091.09,Santa Clara,6750,2023
5091.10,Santa Clara,3202,2023
5091.11,Santa Clara,4539,2023
5092.01,Santa Clara,5420,2023
5092.02,Santa Clara,3830,2023
5093.02,Santa Clara,3466,2023
5093.03,Santa Clara,3604,2023
5093.04,Santa Clara,2951,2023
5094.01,Santa Clara,4396,2023
5094.03,Santa Clara,4625,2023
5094.04,Santa Clara,6208,2023
5095,Santa Clara,5682,2023
5096,Santa Clara,3625,2023
5097,Santa Clara,3009,2023
5098.01,Santa Clara,5975,2023
5098.02,Santa Clara,3015,2023
5099.01,Santa Clara,2649,2023
5099.02,Santa Clara,5056,2023
5100.01,Santa Clara,5990,2023
5100.02,Santa Clara,4094,2023
5101,Santa Clara,2865,2023
5102,Santa Clara,4598,2023
5103,Santa Clara,4756,2023
5104,Santa Clara,3692,2023
5105,Santa Clara,4637,2023
5106,Santa Clara,6458,2023
5107,Santa Clara,4871,2023
5108.01,Santa Clara,5276,2023
5108.02,Santa Clara,2044,2023
5108.03,Santa Clara,3352,2023
5109,Santa Clara,4991,2023
5110,Santa Clara,7252,2023
5111,Santa Clara,5437,2023
5112,Santa Clara,4877,2023
5113.01,Santa Clara,4036,2023
5113.02,Santa Clara,3438,2023
5114,Santa Clara,3745,2023
5115.01,Santa Clara,4517,2023
5115.02,Santa Clara,3341,2023
5116.08,Santa Clara,3234,2023
5116.09,Santa Clara,3356,2023
5117.01,Santa Clara,4469,2023
5117.02,Santa Clara,3100,2023
5117.04,Santa Clara,4344,2023
5117.05,Santa Clara,2086,2023
5117.07,Santa Clara,3250,2023
5118,Santa Clara,4650,2023
5119.05,Santa Clara,3052,2023
5119.07,Santa Clara,4114,2023
5119.10,Santa Clara,3121,2023
5119.11,Santa Clara,4871,2023
5119.12,Santa Clara,5455,2023
5119.13,Santa Clara,4554,2023
5119.14,Santa Clara,6319,2023
5119.15,Santa Clara,3994,2023
5119.16,Santa Clara,4358,2023
5119.17,Santa Clara,4467,2023
5119.18,Santa Clara,3408,2023
5120.01,Santa Clara,6215,2023
5120.05,Santa Clara,6866,2023
5120.19,Santa Clara,4407,2023
5120.21,Santa Clara,5889,2023
5120.22,Santa Clara,6277,2023
5120.23,Santa Clara,5431,2023
5120.24,Santa Clara,5056,2023
5120.25,Santa Clara,3008,2023
5120.26,Santa Clara,3627,2023
5120.27,Santa Clara,4130,2023
5120.29,Santa Clara,7939,2023
5120.30,Santa Clara,2917,2023
5120.31,Santa Clara,4277,2023
5120.32,Santa Clara,3544,2023
5120.34,Santa Clara,2958,2023
5120.35,Santa Clara,4642,2023
5120.36,Santa Clara,4766,2023
5120.37,Santa Clara,3024,2023
5120.38,Santa Clara,3191,2023
5120.39,Santa Clara,5954,2023
5120.42,Santa Clara,2930,2023
5120.43,Santa Clara,5515,2023
5120.45,Santa Clara,5320,2023
5120.47,Santa Clara,5304,2023
5120.52,Santa Clara,4451,2023
5120.53,Santa Clara,4996,2023
5120.54,Santa Clara,4074,2023
5120.55,Santa Clara,3314,2023
5120.56,Santa Clara,3453,2023
5120.57,Santa Clara,4566,2023
5120.58,Santa Clara,5584,2023
5120.59,Santa Clara,6970,2023
5121,Santa Clara,1729,2023
5122,Santa Clara,5191,2023
5123.05,Santa Clara,4289,2023
5123.07,Santa Clara,6804,2023
5123.08,Santa Clara,8336,2023
5123.09,Santa Clara,4954,2023
5123.10,Santa Clara,5549,2023
5123.11,Santa Clara,4083,2023
5123.12,Santa Clara,3515,2023
5123.13,Santa Clara,3868,2023
5123.14,Santa Clara,7199,2023
5124.01,Santa Clara,4511,2023
5124.02,Santa Clara,6010,2023
5125.05,Santa Clara,7683,2023
5125.09,Santa Clara,7731,2023
5125.10,Santa Clara,7035,2023
5125.11,Santa Clara,4949,2023
5125.12,Santa Clara,3963,2023
5125.13,Santa Clara,3829,2023
5125.14,Santa Clara,2873,2023
5125.15,Santa Clara,4905,2023
5125.16,Santa Clara,4042,2023
5126.02,Santa Clara,3385,2023
5126.03,Santa Clara,4915,2023
5126.04,Santa Clara,4736,2023
5130,Santa Clara,11383,2023
5135,Santa Clara,1157,2023
2501.03,Solano,4691,2023
2501.04,Solano,2163,2023
2501.05,Solano,7453,2023
2501.06,Solano,3646,2023
2502,Solano,4395,2023
2503,Solano,3710,2023
2504,Solano,3763,2023
2505.01,Solano,2542,2023
2505.02,Solano,3116,2023
2506.01,Solano,5000,2023
2506.04,Solano,3975,2023
2506.05,Solano,4088,2023
2507.01,Solano,3315,2023
2508.01,Solano,4764,2023
2509,Solano,2830,2023
2510,Solano,2069,2023
2511,Solano,2876,2023
2512,Solano,3163,2023
2513,Solano,3038,2023
2514,Solano,5820,2023
2515,Solano,3586,2023
2516,Solano,2743,2023
2517.01,Solano,3500,2023
2517.02,Solano,2874,2023
2518.02,Solano,3054,2023
2518.03,Solano,4875,2023
2518.04,Solano,3200,2023
2519.01,Solano,5717,2023
2519.02,Solano,5584,2023
2519.03,Solano,5514,2023
2520,Solano,4293,2023
2521.02,Solano,4048,2023
2521.03,Solano,6004,2023
2521.04,Solano,5704,2023
2521.05,Solano,3129,2023
2521.06,Solano,4544,2023
2521.07,Solano,3362,2023
2521.08,Solano,2928,2023
2522.03,Solano,4284,2023
2522.04,Solano,5588,2023
2522.05,Solano,8609,2023
2522.06,Solano,5846,2023
2523.05,Solano,5962,2023
2523.06,Solano,3007,2023
2523.10,Solano,3169,2023
2523.11,Solano,4289,2023
2523.12,Solano,3304,2023
2523.13,Solano,4770,2023
2523.14,Solano,4520,2023
2523.15,Solano,4093,2023
2523.16,Solano,4386,2023
2523.17,Solano,13035,2023
2524.01,Solano,4802,2023
2524.02,Solano,5486,2023
2525.01,Solano,2995,2023
2525.02,Solano,1757,2023
2526.04,Solano,3761,2023
2526.05,Solano,5755,2023
2526.06,Solano,6016,2023
2526.07,Solano,3836,2023
2526.08,Solano,4313,2023
2526.10,Solano,3042,2023
2526.11,Solano,3849,2023
2527.02,Solano,7169,2023
2527.03,Solano,4093,2023
2527.04,Solano,5387,2023
2527.05,Solano,6115,2023
2527.06,Solano,4113,2023
2527.07,Solano,4460,2023
2528.01,Solano,2785,2023
2528.02,Solano,1048,2023
2529.03,Solano,4668,2023
2529.04,Solano,8433,2023
2529.08,Solano,3813,2023
2529.09,Solano,5437,2023
2529.10,Solano,5204,2023
2529.11,Solano,5293,2023
2529.12,Solano,5496,2023
2529.13,Solano,4701,2023
2529.14,Solano,5920,2023
2529.15,Solano,6583,2023
2530,Solano,5796,2023
2531.01,Solano,4789,2023
2531.05,Solano,6558,2023
2531.06,Solano,3603,2023
2531.07,Solano,5697,2023
2531.08,Solano,4070,2023
2532.01,Solano,5207,2023
2532.03,Solano,3855,2023
2532.05,Solano,3063,2023
